Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente,Niveles
206,14/10/2023,Urgencias,36,118,2585,MVZ. Eddie Hernández Vidal,4,1,1,2,Regular,Sí,1,Insatisfecho
207,17/11/2023,Desparasitación,18,70,5806,MVZ. Eddie Hernández Vidal,1,3,3,4,Pésima,No,5,Extremadamente satisfecho
208,27/05/2023,Servicio a domicilio,30,21,2317,MVZ. Eddie Hernández Vidal,2,4,1,2,Pésima,No,3,Satisfecho
209,14/06/2023,Desparasitación,32,75,1858,MVZ. Eddie Hernández Vidal,4,5,3,3,Pésima,Sí,5,Extremadamente satisfecho
210,02/09/2023,Estética,12,69,3701,MVZ. Eddie Hernández Vidal,5,3,4,2,Mala,No,2,Algo satisfecho
211,03/10/2023,Ultrasonido,32,65,5439,MVZ. Eddie Hernández Vidal,1,1,5,3,Regular,No,3,Satisfecho
212,05/03/2023,Servicio a domicilio,13,74,1577,MVZ. Eddie Hernández Vidal,4,4,4,1,Pésima,No,1,Insatisfecho
213,14/02/2023,Hospitalización,29,122,2618,MVZ. Eddie Hernández Vidal,2,4,5,2,Regular,No,5,Extremadamente satisfecho
214,18/09/2023,Desparasitación,21,15,4638,MVZ. Eddie Hernández Vidal,5,2,3,3,Buena,Sí,2,Algo satisfecho
215,22/03/2023,Desparasitación,37,140,5445,MVZ. Eddie Hernández Vidal,2,2,3,5,Mala,No,3,Satisfecho
216,13/09/2023,Urgencias,19,63,2318,MVZ. Eddie Hernández Vidal,5,4,1,3,Mala,Sí,1,Insatisfecho
217,18/07/2023,Hospitalización,17,48,4444,MVZ. Eddie Hernández Vidal,4,4,2,4,Buena,Sí,2,Algo satisfecho
218,11/06/2023,Vacunación,29,129,2129,MVZ. Eddie Hernández Vidal,4,4,1,1,Regular,No,2,Algo satisfecho
219,22/07/2023,Urgencias,28,78,3466,MVZ. Eddie Hernández Vidal,1,4,5,3,Mala,No,5,Extremadamente satisfecho
220,15/10/2023,Servicio a domicilio,28,46,3082,MVZ. Eddie Hernández Vidal,1,5,2,2,Pésima,No,3,Satisfecho
221,24/11/2023,Estética,33,124,3473,MVZ. Eddie Hernández Vidal,5,1,1,4,Mala,Sí,3,Satisfecho
222,05/07/2023,Vacunación,33,100,1544,MVZ. Eddie Hernández Vidal,2,2,2,1,Buena,No,2,Algo satisfecho
223,11/11/2023,Urgencias,40,104,220,MVZ. Eddie Hernández Vidal,1,2,2,4,Buena,Sí,5,Extremadamente satisfecho
224,09/07/2023,Desparasitación,38,87,3301,MVZ. Eddie Hernández Vidal,5,5,2,2,Mala,Sí,5,Extremadamente satisfecho
225,13/12/2023,Servicio a domicilio,18,130,1710,MVZ. Eddie Hernández Vidal,2,3,5,1,Pésima,No,3,Satisfecho
226,07/05/2023,Vacunación,7,137,4700,MVZ. Eddie Hernández Vidal,5,3,4,5,Regular,Sí,5,Extremadamente satisfecho
227,02/09/2023,Hospitalización,35,116,4854,MVZ. Eddie Hernández Vidal,1,1,2,1,Buena,Sí,3,Satisfecho
228,19/04/2023,Vacunación,20,32,1408,MVZ. Eddie Hernández Vidal,4,5,3,5,Pésima,Sí,3,Satisfecho
229,31/10/2023,Consulta general,31,51,1203,MVZ. Eddie Hernández Vidal,2,2,4,5,Mala,Sí,2,Algo satisfecho
230,10/01/2023,Estética,39,130,5529,MVZ. Eddie Hernández Vidal,3,5,4,4,Regular,Sí,1,Insatisfecho
231,24/07/2023,Servicio a domicilio,19,62,2496,MVZ. Eddie Hernández Vidal,5,2,1,4,Regular,Sí,5,Extremadamente satisfecho
232,19/03/2023,Estética,27,102,3442,MVZ. Eddie Hernández Vidal,3,2,4,3,Pésima,Sí,3,Satisfecho
233,01/03/2023,Vacunación,37,60,4875,MVZ. Eddie Hernández Vidal,2,1,4,4,Pésima,Sí,1,Insatisfecho
234,07/11/2023,Cirugías,12,55,5258,MVZ. Eddie Hernández Vidal,3,5,1,2,Mala,Sí,1,Insatisfecho
235,28/09/2023,Estética,24,120,2301,MVZ. Eddie Hernández Vidal,4,5,4,3,Regular,No,4,Muy Satisfecho
236,09/11/2023,Hospitalización,14,60,2263,MVZ. Eddie Hernández Vidal,1,2,2,3,Regular,No,5,Extremadamente satisfecho
237,08/09/2023,Hospitalización,25,18,973,MVZ. Eddie Hernández Vidal,1,5,1,2,Buena,Sí,1,Insatisfecho
238,11/08/2023,Cirugías,32,112,4184,MVZ. Eddie Hernández Vidal,4,2,4,4,Buena,Sí,1,Insatisfecho
239,05/04/2023,Desparasitación,33,95,1413,MVZ. Eddie Hernández Vidal,5,2,5,2,Mala,No,5,Extremadamente satisfecho
240,01/05/2023,Urgencias,23,50,3627,MVZ. Eddie Hernández Vidal,5,2,1,3,Buena,Sí,1,Insatisfecho
241,25/09/2023,Urgencias,9,81,1218,MVZ. Eddie Hernández Vidal,5,2,4,1,Pésima,Sí,4,Muy Satisfecho
242,18/09/2023,Cirugías,31,135,2978,MVZ. Eddie Hernández Vidal,1,5,3,3,Regular,No,3,Satisfecho
243,29/11/2023,Servicio a domicilio,5,120,2615,MVZ. Eddie Hernández Vidal,2,1,5,1,Pésima,No,4,Muy Satisfecho
244,06/09/2023,Cirugías,18,95,3846,MVZ. Eddie Hernández Vidal,1,4,5,5,Mala,Sí,1,Insatisfecho
245,01/04/2023,Urgencias,12,46,3198,MVZ. Eddie Hernández Vidal,4,4,5,4,Buena,No,4,Muy Satisfecho
246,31/05/2023,Servicio a domicilio,32,121,197,MVZ. Eddie Hernández Vidal,4,1,2,3,Pésima,No,5,Extremadamente satisfecho
247,25/10/2023,Cirugías,11,91,4510,MVZ. Eddie Hernández Vidal,3,3,1,4,Pésima,No,4,Muy Satisfecho
248,29/10/2023,Hospitalización,12,148,680,MVZ. Eddie Hernández Vidal,3,3,1,5,Pésima,No,3,Satisfecho
249,01/04/2023,Consulta general,9,114,4569,MVZ. Eddie Hernández Vidal,4,4,4,4,Pésima,Sí,1,Insatisfecho
250,04/12/2023,Consulta general,15,111,4617,MVZ. Eddie Hernández Vidal,1,4,5,5,Buena,Sí,5,Extremadamente satisfecho
251,19/06/2023,Cirugías,11,131,4988,MVZ. Eddie Hernández Vidal,5,1,3,3,Regular,No,4,Muy Satisfecho
252,13/10/2023,Consulta general,12,92,2750,MVZ. Eddie Hernández Vidal,3,5,5,4,Mala,No,5,Extremadamente satisfecho
253,28/09/2023,Consulta general,10,126,2507,MVZ. Eddie Hernández Vidal,2,3,2,4,Mala,Sí,1,Insatisfecho
254,14/07/2023,Urgencias,20,79,5768,MVZ. Eddie Hernández Vidal,2,4,2,2,Mala,Sí,1,Insatisfecho
255,13/07/2023,Desparasitación,34,145,3402,MVZ. Eddie Hernández Vidal,3,1,5,5,Mala,No,5,Extremadamente satisfecho
256,08/04/2023,Estética,32,78,3143,MVZ. Eddie Hernández Vidal,5,3,4,5,Regular,No,1,Insatisfecho
257,27/11/2023,Estética,30,41,402,MVZ. Eddie Hernández Vidal,4,1,2,3,Pésima,Sí,2,Algo satisfecho
258,03/09/2023,Estética,40,97,4107,MVZ. Eddie Hernández Vidal,2,2,3,5,Mala,No,2,Algo satisfecho
259,27/03/2023,Vacunación,39,102,3392,MVZ. Eddie Hernández Vidal,1,3,2,1,Mala,Sí,5,Extremadamente satisfecho
260,06/05/2023,Vacunación,17,54,3891,MVZ. Eddie Hernández Vidal,3,4,5,1,Regular,Sí,3,Satisfecho
261,18/04/2023,Servicio a domicilio,36,101,5028,MVZ. Eddie Hernández Vidal,5,5,5,3,Regular,Sí,4,Muy Satisfecho
262,11/03/2023,Ultrasonido,36,96,2365,MVZ. Eddie Hernández Vidal,4,2,3,3,Buena,Sí,2,Algo satisfecho
263,28/07/2023,Desparasitación,15,142,3460,MVZ. Eddie Hernández Vidal,4,2,2,5,Mala,No,1,Insatisfecho
264,25/06/2023,Hospitalización,27,85,4887,MVZ. Eddie Hernández Vidal,5,5,3,1,Pésima,No,2,Algo satisfecho
265,29/12/2023,Ultrasonido,37,67,356,MVZ. Eddie Hernández Vidal,4,3,2,1,Pésima,No,4,Muy Satisfecho
266,02/09/2023,Servicio a domicilio,21,138,2004,MVZ. Eddie Hernández Vidal,1,5,3,4,Regular,No,2,Algo satisfecho
267,02/03/2023,Cirugías,39,27,5679,MVZ. Eddie Hernández Vidal,1,5,1,5,Buena,Sí,4,Muy Satisfecho
268,15/11/2023,Cirugías,25,91,2498,MVZ. Eddie Hernández Vidal,1,3,3,4,Pésima,Sí,4,Muy Satisfecho
269,08/04/2023,Cirugías,30,54,5588,MVZ. Eddie Hernández Vidal,5,4,4,1,Mala,No,5,Extremadamente satisfecho
270,05/12/2023,Cirugías,26,21,1384,MVZ. Eddie Hernández Vidal,5,5,1,1,Buena,Sí,3,Satisfecho
271,04/08/2023,Cirugías,34,143,4126,MVZ. Eddie Hernández Vidal,3,5,3,1,Regular,No,2,Algo satisfecho
272,29/10/2023,Desparasitación,24,147,2376,MVZ. Eddie Hernández Vidal,3,5,1,5,Regular,Sí,1,Insatisfecho
273,03/03/2023,Vacunación,6,22,3348,MVZ. Eddie Hernández Vidal,2,5,4,3,Pésima,Sí,5,Extremadamente satisfecho
274,13/01/2023,Desparasitación,28,45,4652,MVZ. Eddie Hernández Vidal,4,5,3,1,Pésima,Sí,4,Muy Satisfecho
275,07/01/2023,Cirugías,28,112,3099,MVZ. Eddie Hernández Vidal,4,3,1,1,Regular,No,3,Satisfecho
276,04/05/2023,Servicio a domicilio,21,116,2976,MVZ. Eddie Hernández Vidal,5,1,1,4,Buena,No,4,Muy Satisfecho
277,28/09/2023,Consulta general,24,30,1369,MVZ. Eddie Hernández Vidal,3,3,3,4,Buena,No,3,Satisfecho
278,25/12/2023,Ultrasonido,33,15,5216,MVZ. Eddie Hernández Vidal,1,5,5,1,Regular,No,2,Algo satisfecho
279,27/04/2023,Estética,38,52,5613,MVZ. Eddie Hernández Vidal,1,3,5,3,Buena,Sí,1,Insatisfecho
280,25/05/2023,Servicio a domicilio,35,102,1545,MVZ. Eddie Hernández Vidal,5,5,2,1,Buena,Sí,5,Extremadamente satisfecho
281,08/07/2023,Consulta general,39,149,590,MVZ. Eddie Hernández Vidal,3,4,5,2,Regular,Sí,2,Algo satisfecho
282,29/09/2023,Servicio a domicilio,31,49,1721,MVZ. Eddie Hernández Vidal,2,2,5,2,Regular,Sí,1,Insatisfecho
283,12/08/2023,Desparasitación,27,146,3688,MVZ. Eddie Hernández Vidal,1,5,2,3,Mala,No,2,Algo satisfecho
284,04/04/2023,Desparasitación,27,31,1638,MVZ. Eddie Hernández Vidal,1,4,2,4,Buena,Sí,5,Extremadamente satisfecho
285,15/10/2023,Hospitalización,39,47,2577,MVZ. Eddie Hernández Vidal,1,4,1,2,Buena,No,3,Satisfecho
286,10/08/2023,Cirugías,13,127,4931,MVZ. Eddie Hernández Vidal,1,4,3,3,Regular,No,3,Satisfecho
287,13/09/2023,Ultrasonido,22,109,2922,MVZ. Eddie Hernández Vidal,5,5,5,4,Buena,No,5,Extremadamente satisfecho
288,10/02/2023,Ultrasonido,25,97,5454,MVZ. Eddie Hernández Vidal,4,4,5,4,Regular,No,5,Extremadamente satisfecho
289,24/11/2023,Cirugías,40,109,1849,MVZ. Eddie Hernández Vidal,4,3,5,3,Buena,No,4,Muy Satisfecho
290,08/06/2023,Desparasitación,9,97,1222,MVZ. Eddie Hernández Vidal,4,5,1,4,Regular,No,1,Insatisfecho
291,18/03/2023,Servicio a domicilio,16,76,2077,MVZ. Eddie Hernández Vidal,5,4,4,4,Mala,No,5,Extremadamente satisfecho
292,14/07/2023,Servicio a domicilio,17,77,837,MVZ. Eddie Hernández Vidal,4,2,3,2,Mala,No,2,Algo satisfecho
293,02/04/2023,Estética,35,21,2677,MVZ. Eddie Hernández Vidal,3,3,2,5,Mala,No,5,Extremadamente satisfecho
294,25/08/2023,Estética,23,84,4849,MVZ. Eddie Hernández Vidal,2,2,4,3,Regular,Sí,3,Satisfecho
295,26/03/2023,Desparasitación,33,102,3890,MVZ. Eddie Hernández Vidal,1,2,2,2,Buena,No,2,Algo satisfecho
296,13/08/2023,Desparasitación,21,67,1644,MVZ. Eddie Hernández Vidal,4,1,4,4,Pésima,No,4,Muy Satisfecho
297,10/07/2023,Hospitalización,19,101,495,MVZ. Eddie Hernández Vidal,3,2,4,4,Pésima,No,4,Muy Satisfecho
298,25/03/2023,Urgencias,20,70,2519,MVZ. Eddie Hernández Vidal,2,2,2,4,Mala,No,2,Algo satisfecho
299,25/03/2023,Cirugías,23,90,1353,MVZ. Eddie Hernández Vidal,3,1,2,4,Pésima,No,3,Satisfecho
300,04/02/2023,Consulta general,6,110,1967,MVZ. Eddie Hernández Vidal,5,1,3,3,Buena,No,1,Insatisfecho
301,18/04/2023,Estética,14,91,2226,MVZ. Eddie Hernández Vidal,5,2,5,3,Mala,No,1,Insatisfecho
302,18/01/2023,Servicio a domicilio,28,112,2729,MVZ. Eddie Hernández Vidal,5,1,3,4,Pésima,Sí,2,Algo satisfecho
303,06/03/2023,Estética,21,84,4348,MVZ. Eddie Hernández Vidal,1,1,5,1,Mala,No,3,Satisfecho
304,10/02/2023,Estética,31,137,1944,MVZ. Eddie Hernández Vidal,3,1,3,1,Mala,Sí,5,Extremadamente satisfecho
305,03/07/2023,Servicio a domicilio,30,68,5441,MVZ. Eddie Hernández Vidal,2,3,5,3,Pésima,Sí,3,Satisfecho
306,10/12/2023,Desparasitación,33,142,833,MVZ. Eddie Hernández Vidal,3,1,5,1,Regular,Sí,4,Muy Satisfecho
307,20/11/2023,Estética,37,99,3572,MVZ. Eddie Hernández Vidal,3,2,3,3,Pésima,No,2,Algo satisfecho
308,19/04/2023,Desparasitación,26,91,4706,MVZ. Eddie Hernández Vidal,4,5,5,1,Pésima,No,2,Algo satisfecho
309,02/10/2023,Desparasitación,14,28,5831,MVZ. Eddie Hernández Vidal,1,2,5,1,Mala,Sí,5,Extremadamente satisfecho
310,27/08/2023,Cirugías,9,119,1426,MVZ. Eddie Hernández Vidal,2,4,4,3,Regular,No,1,Insatisfecho
311,20/05/2023,Estética,6,81,3377,MVZ. Eddie Hernández Vidal,2,5,1,3,Regular,No,2,Algo satisfecho
312,16/10/2023,Cirugías,6,146,2589,MVZ. Eddie Hernández Vidal,1,1,4,3,Buena,No,3,Satisfecho
313,15/07/2023,Vacunación,31,24,2660,MVZ. Eddie Hernández Vidal,4,2,5,3,Regular,Sí,4,Muy Satisfecho
314,16/08/2023,Vacunación,10,148,5433,MVZ. Eddie Hernández Vidal,4,5,4,4,Mala,No,4,Muy Satisfecho
315,19/03/2023,Ultrasonido,30,141,3239,MVZ. Eddie Hernández Vidal,3,1,4,3,Regular,Sí,5,Extremadamente satisfecho
316,30/09/2023,Servicio a domicilio,34,19,3156,MVZ. Eddie Hernández Vidal,2,4,3,4,Regular,Sí,1,Insatisfecho
317,22/07/2023,Servicio a domicilio,11,41,1358,MVZ. Eddie Hernández Vidal,2,2,1,4,Buena,No,4,Muy Satisfecho
318,10/03/2023,Consulta general,9,128,1092,MVZ. Eddie Hernández Vidal,5,3,1,3,Pésima,No,4,Muy Satisfecho
319,16/07/2023,Urgencias,35,99,5566,MVZ. Eddie Hernández Vidal,5,5,5,2,Pésima,Sí,4,Muy Satisfecho
320,13/02/2023,Estética,22,71,3000,MVZ. Eddie Hernández Vidal,2,4,4,1,Mala,No,4,Muy Satisfecho
321,14/10/2023,Hospitalización,11,63,5075,MVZ. Eddie Hernández Vidal,1,5,2,1,Buena,Sí,2,Algo satisfecho
322,23/07/2023,Consulta general,12,132,316,MVZ. Eddie Hernández Vidal,5,1,4,4,Regular,No,4,Muy Satisfecho
323,22/04/2023,Consulta general,13,143,5540,MVZ. Eddie Hernández Vidal,1,1,2,2,Regular,No,1,Insatisfecho
324,17/04/2023,Servicio a domicilio,39,36,5299,MVZ. Eddie Hernández Vidal,3,3,3,1,Mala,No,2,Algo satisfecho
325,06/05/2023,Hospitalización,24,65,5095,MVZ. Eddie Hernández Vidal,3,5,5,2,Pésima,No,4,Muy Satisfecho
326,05/01/2023,Urgencias,19,67,1282,MVZ. Eddie Hernández Vidal,4,4,3,4,Pésima,Sí,2,Algo satisfecho
327,17/12/2023,Hospitalización,13,92,528,MVZ. Eddie Hernández Vidal,1,2,5,2,Buena,No,5,Extremadamente satisfecho
328,28/04/2023,Ultrasonido,23,31,4666,MVZ. Eddie Hernández Vidal,3,4,2,1,Regular,No,3,Satisfecho
329,21/10/2023,Urgencias,33,62,4260,MVZ. Eddie Hernández Vidal,4,4,4,1,Buena,No,4,Muy Satisfecho
330,16/02/2023,Ultrasonido,12,52,1686,MVZ. Eddie Hernández Vidal,4,3,3,2,Buena,Sí,4,Muy Satisfecho
331,11/04/2023,Urgencias,5,28,3848,MVZ. Eddie Hernández Vidal,3,5,5,1,Regular,Sí,2,Algo satisfecho
332,13/02/2023,Servicio a domicilio,23,106,352,MVZ. Eddie Hernández Vidal,4,3,1,2,Buena,Sí,4,Muy Satisfecho
333,20/09/2023,Urgencias,17,125,5597,MVZ. Eddie Hernández Vidal,3,3,4,2,Mala,No,1,Insatisfecho
334,17/01/2023,Servicio a domicilio,26,150,5875,MVZ. Eddie Hernández Vidal,4,5,5,2,Pésima,Sí,4,Muy Satisfecho
335,23/12/2023,Servicio a domicilio,18,67,4465,MVZ. Eddie Hernández Vidal,1,2,5,1,Buena,No,5,Extremadamente satisfecho
336,22/05/2023,Urgencias,32,33,4659,MVZ. Eddie Hernández Vidal,4,4,5,2,Regular,No,1,Insatisfecho
337,21/03/2023,Desparasitación,9,73,3850,MVZ. Eddie Hernández Vidal,1,2,1,4,Buena,No,5,Extremadamente satisfecho
338,28/03/2023,Hospitalización,40,47,4626,MVZ. Eddie Hernández Vidal,1,4,4,1,Buena,Sí,3,Satisfecho
339,13/09/2023,Consulta general,35,46,4473,MVZ. Eddie Hernández Vidal,2,5,1,1,Buena,Sí,2,Algo satisfecho
340,19/08/2023,Consulta general,34,46,3141,MVZ. Eddie Hernández Vidal,4,1,1,2,Buena,Sí,4,Muy Satisfecho
341,05/06/2023,Hospitalización,33,118,800,MVZ. Eddie Hernández Vidal,3,5,2,1,Pésima,No,3,Satisfecho
342,27/03/2023,Hospitalización,6,33,5014,MVZ. Eddie Hernández Vidal,2,3,3,4,Mala,No,1,Insatisfecho
343,03/10/2023,Consulta general,20,86,5597,MVZ. Eddie Hernández Vidal,3,5,5,4,Mala,Sí,5,Extremadamente satisfecho
344,08/12/2023,Servicio a domicilio,32,18,2498,MVZ. Eddie Hernández Vidal,3,3,5,3,Regular,No,1,Insatisfecho
345,02/11/2023,Ultrasonido,22,127,5280,MVZ. Eddie Hernández Vidal,2,4,3,2,Pésima,Sí,2,Algo satisfecho
346,31/08/2023,Ultrasonido,30,147,4368,MVZ. Eddie Hernández Vidal,4,5,4,3,Mala,No,5,Extremadamente satisfecho
347,10/08/2023,Urgencias,16,93,4805,MVZ. Eddie Hernández Vidal,2,1,1,1,Mala,Sí,3,Satisfecho
348,02/08/2023,Desparasitación,34,55,2281,MVZ. Eddie Hernández Vidal,3,3,3,3,Mala,Sí,4,Muy Satisfecho
349,14/10/2023,Vacunación,8,65,4886,MVZ. Eddie Hernández Vidal,4,1,4,2,Regular,No,1,Insatisfecho
350,27/07/2023,Servicio a domicilio,18,116,4034,MVZ. Eddie Hernández Vidal,1,3,4,3,Buena,Sí,2,Algo satisfecho
351,20/11/2023,Hospitalización,29,132,1803,MVZ. Eddie Hernández Vidal,1,4,1,2,Regular,Sí,4,Muy Satisfecho
352,28/09/2023,Consulta general,20,68,3150,MVZ. Eddie Hernández Vidal,3,3,1,5,Pésima,Sí,1,Insatisfecho
353,28/12/2023,Urgencias,30,42,3133,MVZ. Eddie Hernández Vidal,5,4,3,3,Regular,No,5,Extremadamente satisfecho
354,27/02/2023,Vacunación,21,88,855,MVZ. Eddie Hernández Vidal,1,4,1,5,Pésima,Sí,1,Insatisfecho
355,07/03/2023,Cirugías,19,147,569,MVZ. Eddie Hernández Vidal,3,5,1,5,Regular,No,3,Satisfecho
356,24/07/2023,Hospitalización,5,86,4571,MVZ. Eddie Hernández Vidal,3,2,4,1,Mala,No,4,Muy Satisfecho
357,25/02/2023,Hospitalización,20,77,5204,MVZ. Eddie Hernández Vidal,1,5,5,5,Regular,Sí,4,Muy Satisfecho
358,02/10/2023,Urgencias,9,26,178,MVZ. Eddie Hernández Vidal,3,2,4,4,Buena,Sí,1,Insatisfecho
359,11/06/2023,Ultrasonido,8,141,3856,MVZ. Eddie Hernández Vidal,1,3,1,2,Buena,No,1,Insatisfecho
360,24/10/2023,Desparasitación,8,94,3006,MVZ. Eddie Hernández Vidal,1,4,3,3,Regular,Sí,4,Muy Satisfecho
361,18/03/2023,Cirugías,11,115,324,MVZ. Eddie Hernández Vidal,5,1,4,4,Buena,Sí,1,Insatisfecho
362,04/09/2023,Vacunación,21,24,1025,MVZ. Eddie Hernández Vidal,3,5,1,3,Mala,No,1,Insatisfecho
363,18/03/2023,Servicio a domicilio,5,117,2249,MVZ. Eddie Hernández Vidal,4,1,1,3,Buena,No,4,Muy Satisfecho
364,09/12/2023,Cirugías,7,54,2086,MVZ. Eddie Hernández Vidal,1,4,3,4,Mala,No,3,Satisfecho
365,15/01/2023,Vacunación,25,124,433,MVZ. Eddie Hernández Vidal,2,2,5,1,Buena,No,4,Muy Satisfecho
366,26/06/2023,Urgencias,14,97,4988,MVZ. Eddie Hernández Vidal,1,5,3,1,Pésima,Sí,2,Algo satisfecho
367,12/11/2023,Servicio a domicilio,27,104,2905,MVZ. Eddie Hernández Vidal,2,4,4,4,Mala,No,4,Muy Satisfecho
368,13/12/2023,Servicio a domicilio,19,107,1322,MVZ. Eddie Hernández Vidal,1,4,1,2,Pésima,No,1,Insatisfecho
369,14/04/2023,Estética,40,63,2345,MVZ. Eddie Hernández Vidal,2,5,4,5,Regular,No,4,Muy Satisfecho
370,13/03/2023,Urgencias,18,66,5434,MVZ. Eddie Hernández Vidal,5,3,5,1,Pésima,Sí,4,Muy Satisfecho
371,28/08/2023,Servicio a domicilio,6,91,2954,MVZ. Eddie Hernández Vidal,5,1,1,1,Mala,No,2,Algo satisfecho
372,30/05/2023,Servicio a domicilio,30,130,3537,MVZ. Eddie Hernández Vidal,1,5,1,2,Buena,No,1,Insatisfecho
373,09/10/2023,Servicio a domicilio,24,71,739,MVZ. Eddie Hernández Vidal,2,3,1,5,Regular,No,5,Extremadamente satisfecho
374,28/01/2023,Hospitalización,13,123,719,MVZ. Eddie Hernández Vidal,1,2,4,2,Regular,Sí,3,Satisfecho
375,07/05/2023,Vacunación,38,66,1955,MVZ. Eddie Hernández Vidal,3,5,1,2,Regular,Sí,2,Algo satisfecho
376,12/08/2023,Servicio a domicilio,38,21,2156,MVZ. Eddie Hernández Vidal,4,5,4,5,Regular,No,3,Satisfecho
377,09/06/2023,Servicio a domicilio,28,48,2950,MVZ. Eddie Hernández Vidal,2,3,4,3,Buena,Sí,5,Extremadamente satisfecho
378,31/01/2023,Urgencias,22,86,1252,MVZ. Eddie Hernández Vidal,2,1,2,5,Pésima,No,3,Satisfecho
379,06/03/2023,Vacunación,26,18,3571,MVZ. Eddie Hernández Vidal,4,5,3,3,Regular,No,2,Algo satisfecho
380,24/02/2023,Hospitalización,33,31,2396,MVZ. Eddie Hernández Vidal,4,2,2,5,Buena,No,2,Algo satisfecho
381,06/01/2023,Consulta general,36,63,2188,MVZ. Eddie Hernández Vidal,2,1,2,3,Mala,No,4,Muy Satisfecho
382,13/10/2023,Estética,29,33,5993,MVZ. Eddie Hernández Vidal,4,1,4,5,Mala,No,3,Satisfecho
383,21/08/2023,Consulta general,5,32,4348,MVZ. Eddie Hernández Vidal,3,3,3,4,Pésima,Sí,5,Extremadamente satisfecho
384,28/01/2023,Servicio a domicilio,34,143,105,MVZ. Eddie Hernández Vidal,3,1,5,4,Pésima,Sí,3,Satisfecho
385,01/03/2023,Vacunación,20,26,5226,MVZ. Eddie Hernández Vidal,2,4,5,3,Regular,No,2,Algo satisfecho
386,15/09/2023,Desparasitación,31,17,183,MVZ. Eddie Hernández Vidal,5,3,3,5,Regular,No,1,Insatisfecho
387,18/07/2023,Urgencias,11,37,4090,MVZ. Eddie Hernández Vidal,5,2,2,2,Mala,Sí,3,Satisfecho
388,25/01/2023,Desparasitación,6,69,3976,MVZ. Eddie Hernández Vidal,3,3,1,1,Mala,No,3,Satisfecho
389,25/11/2023,Desparasitación,31,28,1474,MVZ. Eddie Hernández Vidal,1,3,2,5,Buena,No,5,Extremadamente satisfecho
390,03/04/2023,Cirugías,16,101,2460,MVZ. Eddie Hernández Vidal,1,4,4,4,Mala,No,3,Satisfecho
391,15/10/2023,Ultrasonido,24,124,2704,MVZ. Eddie Hernández Vidal,3,2,4,1,Mala,No,1,Insatisfecho
392,20/04/2023,Estética,14,59,1482,MVZ. Eddie Hernández Vidal,2,4,1,2,Pésima,Sí,3,Satisfecho
393,14/10/2023,Hospitalización,10,39,2436,MVZ. Eddie Hernández Vidal,5,4,5,2,Regular,No,1,Insatisfecho
394,22/05/2023,Servicio a domicilio,37,138,3562,MVZ. Eddie Hernández Vidal,3,3,2,4,Regular,No,5,Extremadamente satisfecho
395,06/10/2023,Cirugías,39,41,3978,MVZ. Eddie Hernández Vidal,1,1,4,5,Regular,No,1,Insatisfecho
396,15/04/2023,Ultrasonido,25,36,2064,MVZ. Eddie Hernández Vidal,5,2,4,2,Mala,Sí,3,Satisfecho
397,03/08/2023,Urgencias,7,119,3577,MVZ. Eddie Hernández Vidal,3,5,2,1,Pésima,Sí,4,Muy Satisfecho
398,04/12/2023,Estética,25,135,5601,MVZ. Eddie Hernández Vidal,1,4,5,5,Regular,No,5,Extremadamente satisfecho
399,21/04/2023,Vacunación,35,68,5510,MVZ. Eddie Hernández Vidal,4,4,1,1,Regular,Sí,1,Insatisfecho
400,04/09/2023,Desparasitación,27,30,913,MVZ. Eddie Hernández Vidal,5,1,1,5,Regular,Sí,5,Extremadamente satisfecho
401,04/08/2023,Consulta general,6,81,5914,MVZ. Eddie Hernández Vidal,1,5,2,1,Buena,Sí,2,Algo satisfecho
402,27/03/2023,Hospitalización,23,53,1930,MVZ. Eddie Hernández Vidal,4,3,5,3,Mala,Sí,4,Muy Satisfecho
403,18/10/2023,Consulta general,39,89,3069,MVZ. Eddie Hernández Vidal,2,3,3,3,Pésima,Sí,2,Algo satisfecho
404,17/03/2023,Consulta general,9,112,1677,MVZ. Eddie Hernández Vidal,4,2,3,4,Buena,Sí,5,Extremadamente satisfecho
405,17/07/2023,Estética,5,60,5776,MVZ. Eddie Hernández Vidal,2,1,3,5,Regular,Sí,3,Satisfecho
406,19/06/2023,Desparasitación,34,27,5638,MVZ. Eddie Hernández Vidal,1,4,1,4,Buena,Sí,2,Algo satisfecho
407,15/04/2023,Ultrasonido,16,65,190,MVZ. Eddie Hernández Vidal,2,1,2,2,Buena,Sí,3,Satisfecho
408,23/08/2023,Hospitalización,20,33,1388,MVZ. Eddie Hernández Vidal,3,1,3,3,Pésima,No,2,Algo satisfecho
409,22/02/2023,Servicio a domicilio,15,43,3834,MVZ. Eddie Hernández Vidal,5,4,5,5,Buena,Sí,3,Satisfecho
410,19/03/2023,Ultrasonido,19,44,4932,MVZ. Eddie Hernández Vidal,1,2,1,1,Buena,Sí,2,Algo satisfecho
411,07/11/2023,Estética,20,135,3081,MVZ. Eddie Hernández Vidal,1,2,5,1,Mala,No,5,Extremadamente satisfecho
