Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente,Niveles
186,05/09/2023,Urgencias,38,94,4018,MVZ. Eddie Hernández Vidal,2,5,1,2,Mala,No,Muy Satisfecho,Muy Satisfecho
187,06/02/2023,Urgencias,30,86,534,MVZ. Eddie Hernández Vidal,5,4,5,5,Buena,No,Muy Satisfecho,Muy Satisfecho
188,26/01/2023,Hospitalización,10,102,3740,MVZ. Eddie Hernández Vidal,5,1,3,5,Regular,No,Algo satisfecho,Algo satisfecho
189,07/12/2023,Hospitalización,5,98,3375,MVZ. Eddie Hernández Vidal,3,4,5,3,Mala,No,Satisfecho,Satisfecho
190,16/07/2023,Vacunación,14,84,1654,MVZ. Eddie Hernández Vidal,3,1,2,2,Regular,No,Satisfecho,Satisfecho
191,13/06/2023,Cirugías,16,78,1026,MVZ. Eddie Hernández Vidal,4,5,1,3,Buena,Sí,Muy Satisfecho,Muy Satisfecho
192,22/10/2023,Hospitalización,40,140,3735,MVZ. Eddie Hernández Vidal,2,5,4,1,Regular,Sí,Satisfecho,Satisfecho
193,04/10/2023,Vacunación,22,111,2849,MVZ. Eddie Hernández Vidal,2,1,5,5,Mala,No,Algo satisfecho,Algo satisfecho
194,18/07/2023,Hospitalización,7,23,4964,MVZ. Eddie Hernández Vidal,2,4,3,2,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
195,29/09/2023,Desparasitación,38,37,977,MVZ. Eddie Hernández Vidal,4,4,1,1,Mala,Sí,Satisfecho,Satisfecho
196,07/04/2023,Vacunación,29,113,1428,MVZ. Eddie Hernández Vidal,1,1,3,1,Regular,Sí,Satisfecho,Satisfecho
197,26/10/2023,Hospitalización,16,43,3181,MVZ. Eddie Hernández Vidal,3,2,2,2,Regular,No,Algo satisfecho,Algo satisfecho
198,27/12/2023,Hospitalización,23,45,599,MVZ. Eddie Hernández Vidal,4,3,5,1,Pésima,No,Insatisfecho,Insatisfecho
199,02/02/2023,Consulta general,27,113,1092,MVZ. Eddie Hernández Vidal,5,2,3,2,Regular,Sí,Insatisfecho,Insatisfecho
200,28/04/2023,Urgencias,30,97,3016,MVZ. Eddie Hernández Vidal,1,3,5,3,Mala,No,Algo satisfecho,Algo satisfecho
201,20/05/2023,Ultrasonido,19,99,3231,MVZ. Eddie Hernández Vidal,2,2,1,4,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
202,02/12/2023,Servicio a domicilio,5,102,5327,MVZ. Eddie Hernández Vidal,2,3,2,4,Buena,Sí,Insatisfecho,Insatisfecho
203,18/01/2023,Urgencias,27,18,1628,MVZ. Eddie Hernández Vidal,3,3,3,2,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
204,31/07/2023,Consulta general,34,47,5372,MVZ. Eddie Hernández Vidal,1,1,1,4,Mala,Sí,Muy Satisfecho,Muy Satisfecho
205,20/10/2023,Consulta general,27,56,4103,MVZ. Eddie Hernández Vidal,3,5,5,4,Pésima,No,Muy Satisfecho,Muy Satisfecho
206,14/10/2023,Servicio a domicilio,37,49,1234,MVZ. Eddie Hernández Vidal,1,4,3,1,Buena,No,Satisfecho,Satisfecho
207,17/11/2023,Desparasitación,28,144,5140,MVZ. Eddie Hernández Vidal,5,2,2,2,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
208,27/05/2023,Urgencias,36,113,5443,MVZ. Eddie Hernández Vidal,5,3,4,5,Regular,No,Satisfecho,Satisfecho
209,14/06/2023,Servicio a domicilio,25,93,557,MVZ. Eddie Hernández Vidal,1,5,5,5,Pésima,No,Insatisfecho,Insatisfecho
210,02/09/2023,Ultrasonido,31,66,626,MVZ. Eddie Hernández Vidal,5,2,2,4,Pésima,Sí,Insatisfecho,Insatisfecho
211,03/10/2023,Hospitalización,24,131,2772,MVZ. Eddie Hernández Vidal,5,3,2,4,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
212,05/03/2023,Desparasitación,34,138,3637,MVZ. Eddie Hernández Vidal,3,2,3,3,Mala,Sí,Algo satisfecho,Algo satisfecho
213,14/02/2023,Desparasitación,27,147,3725,MVZ. Eddie Hernández Vidal,5,5,4,3,Buena,No,Insatisfecho,Insatisfecho
214,18/09/2023,Ultrasonido,26,26,3925,MVZ. Eddie Hernández Vidal,3,3,2,4,Regular,Sí,Satisfecho,Satisfecho
215,22/03/2023,Vacunación,16,107,1735,MVZ. Eddie Hernández Vidal,2,2,3,3,Mala,No,Insatisfecho,Insatisfecho
216,13/09/2023,Vacunación,12,133,4437,MVZ. Eddie Hernández Vidal,3,2,4,3,Regular,No,Algo satisfecho,Algo satisfecho
217,18/07/2023,Hospitalización,27,49,5952,MVZ. Eddie Hernández Vidal,5,2,1,3,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
218,11/06/2023,Vacunación,37,139,3333,MVZ. Eddie Hernández Vidal,1,2,1,2,Buena,Sí,Algo satisfecho,Algo satisfecho
219,22/07/2023,Ultrasonido,27,32,5587,MVZ. Eddie Hernández Vidal,5,3,5,2,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
220,15/10/2023,Consulta general,36,77,3520,MVZ. Eddie Hernández Vidal,5,2,2,2,Mala,Sí,Insatisfecho,Insatisfecho
221,24/11/2023,Estética,30,64,2108,MVZ. Eddie Hernández Vidal,2,3,5,5,Mala,Sí,Muy Satisfecho,Muy Satisfecho
222,05/07/2023,Cirugías,9,125,2212,MVZ. Eddie Hernández Vidal,1,5,3,4,Regular,Sí,Algo satisfecho,Algo satisfecho
223,11/11/2023,Urgencias,40,98,4990,MVZ. Eddie Hernández Vidal,3,2,3,2,Buena,No,Satisfecho,Satisfecho
224,09/07/2023,Estética,38,18,5268,MVZ. Eddie Hernández Vidal,1,3,2,1,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
225,13/12/2023,Servicio a domicilio,38,31,1424,MVZ. Eddie Hernández Vidal,1,2,5,3,Mala,Sí,Muy Satisfecho,Muy Satisfecho
226,07/05/2023,Cirugías,9,126,982,MVZ. Eddie Hernández Vidal,1,1,3,1,Regular,No,Muy Satisfecho,Muy Satisfecho
227,02/09/2023,Consulta general,24,59,2309,MVZ. Eddie Hernández Vidal,1,1,4,5,Mala,No,Muy Satisfecho,Muy Satisfecho
228,19/04/2023,Hospitalización,14,88,1391,MVZ. Eddie Hernández Vidal,3,4,4,1,Mala,Sí,Insatisfecho,Insatisfecho
229,31/10/2023,Cirugías,37,33,4528,MVZ. Eddie Hernández Vidal,2,2,5,2,Regular,No,Insatisfecho,Insatisfecho
230,10/01/2023,Consulta general,8,93,933,MVZ. Eddie Hernández Vidal,2,2,3,3,Mala,Sí,Muy Satisfecho,Muy Satisfecho
231,24/07/2023,Ultrasonido,11,135,5517,MVZ. Eddie Hernández Vidal,2,5,3,1,Mala,No,Muy Satisfecho,Muy Satisfecho
232,19/03/2023,Vacunación,31,93,5166,MVZ. Eddie Hernández Vidal,2,1,5,5,Buena,Sí,Insatisfecho,Insatisfecho
233,01/03/2023,Desparasitación,13,18,5647,MVZ. Eddie Hernández Vidal,4,4,4,3,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
234,07/11/2023,Ultrasonido,13,98,940,MVZ. Eddie Hernández Vidal,5,4,4,5,Pésima,No,Insatisfecho,Insatisfecho
235,28/09/2023,Vacunación,12,125,610,MVZ. Eddie Hernández Vidal,2,5,4,3,Pésima,Sí,Insatisfecho,Insatisfecho
236,09/11/2023,Consulta general,26,56,1761,MVZ. Eddie Hernández Vidal,4,3,1,5,Mala,Sí,Satisfecho,Satisfecho
237,08/09/2023,Urgencias,9,135,2878,MVZ. Eddie Hernández Vidal,4,3,5,3,Regular,No,Algo satisfecho,Algo satisfecho
238,11/08/2023,Ultrasonido,27,54,2703,MVZ. Eddie Hernández Vidal,5,5,4,1,Regular,No,Satisfecho,Satisfecho
239,05/04/2023,Urgencias,36,53,3084,MVZ. Eddie Hernández Vidal,4,4,1,3,Buena,Sí,Muy Satisfecho,Muy Satisfecho
240,01/05/2023,Servicio a domicilio,34,145,4214,MVZ. Eddie Hernández Vidal,1,2,3,2,Mala,Sí,Insatisfecho,Insatisfecho
241,25/09/2023,Desparasitación,9,53,2438,MVZ. Eddie Hernández Vidal,2,5,5,4,Pésima,No,Muy Satisfecho,Muy Satisfecho
242,18/09/2023,Ultrasonido,18,32,2786,MVZ. Eddie Hernández Vidal,2,2,2,5,Regular,No,Muy Satisfecho,Muy Satisfecho
243,29/11/2023,Desparasitación,6,86,610,MVZ. Eddie Hernández Vidal,1,3,2,3,Mala,No,Algo satisfecho,Algo satisfecho
244,06/09/2023,Ultrasonido,10,53,4116,MVZ. Eddie Hernández Vidal,1,4,5,2,Regular,No,Satisfecho,Satisfecho
245,01/04/2023,Cirugías,10,129,1077,MVZ. Eddie Hernández Vidal,2,4,3,2,Pésima,Sí,Satisfecho,Satisfecho
246,31/05/2023,Vacunación,15,126,3757,MVZ. Eddie Hernández Vidal,5,1,5,1,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
247,25/10/2023,Servicio a domicilio,35,82,1803,MVZ. Eddie Hernández Vidal,1,4,3,5,Buena,No,Muy Satisfecho,Muy Satisfecho
248,29/10/2023,Consulta general,37,23,814,MVZ. Eddie Hernández Vidal,3,1,3,1,Mala,Sí,Satisfecho,Satisfecho
249,01/04/2023,Vacunación,35,35,3449,MVZ. Eddie Hernández Vidal,5,5,2,1,Pésima,No,Muy Satisfecho,Muy Satisfecho
250,04/12/2023,Vacunación,17,32,5644,MVZ. Eddie Hernández Vidal,1,1,3,5,Pésima,No,Insatisfecho,Insatisfecho
251,19/06/2023,Urgencias,32,108,107,MVZ. Eddie Hernández Vidal,1,1,2,4,Pésima,No,Satisfecho,Satisfecho
252,13/10/2023,Vacunación,32,81,5159,MVZ. Eddie Hernández Vidal,5,2,2,5,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
253,28/09/2023,Ultrasonido,23,54,1773,MVZ. Eddie Hernández Vidal,5,3,4,1,Regular,Sí,Algo satisfecho,Algo satisfecho
254,14/07/2023,Servicio a domicilio,24,33,4876,MVZ. Eddie Hernández Vidal,4,2,5,5,Pésima,No,Insatisfecho,Insatisfecho
255,13/07/2023,Urgencias,12,22,1903,MVZ. Eddie Hernández Vidal,2,1,3,4,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
256,08/04/2023,Hospitalización,9,101,1063,MVZ. Eddie Hernández Vidal,4,2,3,1,Pésima,No,Insatisfecho,Insatisfecho
257,27/11/2023,Cirugías,18,24,5655,MVZ. Eddie Hernández Vidal,2,5,2,5,Pésima,Sí,Satisfecho,Satisfecho
258,03/09/2023,Servicio a domicilio,29,138,3432,MVZ. Eddie Hernández Vidal,2,2,2,4,Pésima,Sí,Satisfecho,Satisfecho
259,27/03/2023,Hospitalización,38,103,4156,MVZ. Eddie Hernández Vidal,3,2,1,1,Regular,No,Muy Satisfecho,Muy Satisfecho
260,06/05/2023,Urgencias,26,82,5293,MVZ. Eddie Hernández Vidal,1,2,3,3,Regular,No,Algo satisfecho,Algo satisfecho
261,18/04/2023,Servicio a domicilio,5,106,2828,MVZ. Eddie Hernández Vidal,1,4,5,1,Regular,No,Muy Satisfecho,Muy Satisfecho
262,11/03/2023,Hospitalización,37,109,294,MVZ. Eddie Hernández Vidal,2,3,5,4,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
263,28/07/2023,Ultrasonido,23,60,5547,MVZ. Eddie Hernández Vidal,5,1,3,1,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
264,25/06/2023,Vacunación,8,22,1727,MVZ. Eddie Hernández Vidal,2,2,5,3,Buena,No,Muy Satisfecho,Muy Satisfecho
265,29/12/2023,Cirugías,12,134,5786,MVZ. Eddie Hernández Vidal,4,2,1,4,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
266,02/09/2023,Urgencias,26,124,5083,MVZ. Eddie Hernández Vidal,3,5,5,5,Regular,Sí,Muy Satisfecho,Muy Satisfecho
267,02/03/2023,Consulta general,9,101,4285,MVZ. Eddie Hernández Vidal,1,3,1,3,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
268,15/11/2023,Urgencias,10,57,1139,MVZ. Eddie Hernández Vidal,3,2,3,5,Buena,No,Muy Satisfecho,Muy Satisfecho
269,08/04/2023,Servicio a domicilio,10,32,3532,MVZ. Eddie Hernández Vidal,1,4,3,5,Regular,No,Muy Satisfecho,Muy Satisfecho
270,05/12/2023,Vacunación,10,136,3029,MVZ. Eddie Hernández Vidal,1,3,1,1,Regular,No,Insatisfecho,Insatisfecho
271,04/08/2023,Vacunación,40,88,3687,MVZ. Eddie Hernández Vidal,2,1,5,3,Pésima,No,Insatisfecho,Insatisfecho
272,29/10/2023,Urgencias,32,118,3933,MVZ. Eddie Hernández Vidal,4,3,5,4,Pésima,Sí,Insatisfecho,Insatisfecho
273,03/03/2023,Consulta general,32,30,5895,MVZ. Eddie Hernández Vidal,1,5,4,1,Pésima,Sí,Insatisfecho,Insatisfecho
274,13/01/2023,Desparasitación,26,46,2397,MVZ. Eddie Hernández Vidal,5,1,2,3,Pésima,Sí,Satisfecho,Satisfecho
275,07/01/2023,Consulta general,26,111,4876,MVZ. Eddie Hernández Vidal,5,3,4,1,Mala,No,Muy Satisfecho,Muy Satisfecho
276,04/05/2023,Desparasitación,35,99,4491,MVZ. Eddie Hernández Vidal,5,2,1,4,Pésima,Sí,Insatisfecho,Insatisfecho
277,28/09/2023,Urgencias,14,129,1434,MVZ. Eddie Hernández Vidal,2,3,3,4,Buena,Sí,Algo satisfecho,Algo satisfecho
278,25/12/2023,Estética,38,117,104,MVZ. Eddie Hernández Vidal,3,3,1,1,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
279,27/04/2023,Desparasitación,13,52,2352,MVZ. Eddie Hernández Vidal,3,3,5,2,Mala,Sí,Muy Satisfecho,Muy Satisfecho
280,25/05/2023,Estética,7,30,1035,MVZ. Eddie Hernández Vidal,4,4,4,2,Buena,No,Satisfecho,Satisfecho
281,08/07/2023,Estética,8,92,3556,MVZ. Eddie Hernández Vidal,2,4,4,1,Buena,No,Algo satisfecho,Algo satisfecho
282,29/09/2023,Estética,40,70,3088,MVZ. Eddie Hernández Vidal,2,2,5,2,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
283,12/08/2023,Cirugías,5,75,2305,MVZ. Eddie Hernández Vidal,4,4,3,4,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
284,04/04/2023,Vacunación,18,18,2185,MVZ. Eddie Hernández Vidal,3,3,5,3,Mala,Sí,Algo satisfecho,Algo satisfecho
285,15/10/2023,Desparasitación,30,123,1014,MVZ. Eddie Hernández Vidal,2,4,3,3,Pésima,Sí,Algo satisfecho,Algo satisfecho
286,10/08/2023,Cirugías,26,97,1704,MVZ. Eddie Hernández Vidal,5,1,4,5,Buena,No,Algo satisfecho,Algo satisfecho
287,13/09/2023,Hospitalización,11,120,658,MVZ. Eddie Hernández Vidal,4,2,4,4,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
288,10/02/2023,Desparasitación,28,23,2986,MVZ. Eddie Hernández Vidal,3,2,4,5,Buena,No,Muy Satisfecho,Muy Satisfecho
289,24/11/2023,Urgencias,39,45,3333,MVZ. Eddie Hernández Vidal,4,3,5,2,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
290,08/06/2023,Estética,27,116,3408,MVZ. Eddie Hernández Vidal,2,4,3,3,Regular,No,Satisfecho,Satisfecho
291,18/03/2023,Servicio a domicilio,31,44,2495,MVZ. Eddie Hernández Vidal,4,2,4,5,Mala,Sí,Insatisfecho,Insatisfecho
292,14/07/2023,Hospitalización,39,65,1435,MVZ. Eddie Hernández Vidal,4,1,5,2,Regular,No,Algo satisfecho,Algo satisfecho
293,02/04/2023,Hospitalización,17,138,5475,MVZ. Eddie Hernández Vidal,5,4,1,2,Buena,Sí,Algo satisfecho,Algo satisfecho
294,25/08/2023,Consulta general,24,47,572,MVZ. Eddie Hernández Vidal,3,5,5,4,Regular,No,Insatisfecho,Insatisfecho
295,26/03/2023,Estética,13,76,1711,MVZ. Eddie Hernández Vidal,4,3,5,5,Mala,No,Satisfecho,Satisfecho
296,13/08/2023,Ultrasonido,35,121,3868,MVZ. Eddie Hernández Vidal,4,2,4,3,Pésima,No,Satisfecho,Satisfecho
297,10/07/2023,Ultrasonido,10,45,3707,MVZ. Eddie Hernández Vidal,5,3,3,2,Mala,No,Satisfecho,Satisfecho
298,25/03/2023,Cirugías,27,107,1487,MVZ. Eddie Hernández Vidal,5,2,3,3,Regular,Sí,Algo satisfecho,Algo satisfecho
299,25/03/2023,Hospitalización,11,145,674,MVZ. Eddie Hernández Vidal,4,3,1,1,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
300,04/02/2023,Servicio a domicilio,10,17,2687,MVZ. Eddie Hernández Vidal,5,4,5,2,Pésima,Sí,Satisfecho,Satisfecho
301,18/04/2023,Urgencias,14,124,4542,MVZ. Eddie Hernández Vidal,1,1,4,1,Buena,No,Muy Satisfecho,Muy Satisfecho
302,18/01/2023,Desparasitación,36,135,326,MVZ. Eddie Hernández Vidal,5,5,3,2,Buena,No,Insatisfecho,Insatisfecho
303,06/03/2023,Vacunación,12,136,4292,MVZ. Eddie Hernández Vidal,5,2,5,3,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
304,10/02/2023,Desparasitación,32,114,3465,MVZ. Eddie Hernández Vidal,5,1,5,2,Regular,No,Muy Satisfecho,Muy Satisfecho
305,03/07/2023,Consulta general,34,25,4671,MVZ. Eddie Hernández Vidal,4,2,3,1,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
306,10/12/2023,Cirugías,32,68,2604,MVZ. Eddie Hernández Vidal,2,1,1,4,Buena,No,Algo satisfecho,Algo satisfecho
307,20/11/2023,Ultrasonido,31,93,1849,MVZ. Eddie Hernández Vidal,3,2,3,1,Buena,No,Algo satisfecho,Algo satisfecho
308,19/04/2023,Vacunación,22,135,1738,MVZ. Eddie Hernández Vidal,2,1,2,5,Regular,Sí,Insatisfecho,Insatisfecho
309,02/10/2023,Vacunación,26,149,4552,MVZ. Eddie Hernández Vidal,4,2,5,1,Buena,Sí,Satisfecho,Satisfecho
310,27/08/2023,Desparasitación,17,44,1276,MVZ. Eddie Hernández Vidal,1,3,3,4,Regular,No,Insatisfecho,Insatisfecho
311,20/05/2023,Cirugías,32,70,2902,MVZ. Eddie Hernández Vidal,3,1,4,2,Buena,No,Satisfecho,Satisfecho
312,16/10/2023,Urgencias,21,126,2826,MVZ. Eddie Hernández Vidal,4,2,1,1,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
313,15/07/2023,Estética,23,20,4076,MVZ. Eddie Hernández Vidal,3,3,4,4,Mala,Sí,Insatisfecho,Insatisfecho
314,16/08/2023,Ultrasonido,14,15,5832,MVZ. Eddie Hernández Vidal,1,4,3,4,Pésima,No,Insatisfecho,Insatisfecho
315,19/03/2023,Ultrasonido,21,124,4408,MVZ. Eddie Hernández Vidal,1,3,3,3,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
316,30/09/2023,Cirugías,11,109,3609,MVZ. Eddie Hernández Vidal,1,5,3,3,Regular,Sí,Insatisfecho,Insatisfecho
317,22/07/2023,Servicio a domicilio,8,67,2437,MVZ. Eddie Hernández Vidal,5,2,5,2,Regular,Sí,Satisfecho,Satisfecho
318,10/03/2023,Servicio a domicilio,28,83,3017,MVZ. Eddie Hernández Vidal,4,5,1,1,Mala,No,Insatisfecho,Insatisfecho
319,16/07/2023,Vacunación,18,23,2319,MVZ. Eddie Hernández Vidal,5,1,3,4,Buena,Sí,Insatisfecho,Insatisfecho
320,13/02/2023,Estética,37,75,1576,MVZ. Eddie Hernández Vidal,3,4,5,1,Mala,No,Insatisfecho,Insatisfecho
321,14/10/2023,Hospitalización,35,17,5433,MVZ. Eddie Hernández Vidal,1,4,1,5,Regular,No,Algo satisfecho,Algo satisfecho
322,23/07/2023,Hospitalización,13,22,4401,MVZ. Eddie Hernández Vidal,3,4,5,1,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
323,22/04/2023,Cirugías,22,88,2420,MVZ. Eddie Hernández Vidal,2,1,1,2,Pésima,No,Algo satisfecho,Algo satisfecho
324,17/04/2023,Vacunación,28,50,3584,MVZ. Eddie Hernández Vidal,4,1,1,1,Regular,No,Algo satisfecho,Algo satisfecho
325,06/05/2023,Hospitalización,40,73,1268,MVZ. Eddie Hernández Vidal,3,5,4,4,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
326,05/01/2023,Consulta general,30,55,5409,MVZ. Eddie Hernández Vidal,3,2,2,1,Mala,Sí,Muy Satisfecho,Muy Satisfecho
327,17/12/2023,Vacunación,38,105,2537,MVZ. Eddie Hernández Vidal,3,1,5,3,Regular,Sí,Insatisfecho,Insatisfecho
328,28/04/2023,Estética,9,74,4399,MVZ. Eddie Hernández Vidal,4,5,2,1,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
329,21/10/2023,Cirugías,19,55,3808,MVZ. Eddie Hernández Vidal,3,2,4,5,Regular,Sí,Muy Satisfecho,Muy Satisfecho
330,16/02/2023,Ultrasonido,21,25,5706,MVZ. Eddie Hernández Vidal,1,2,1,4,Mala,Sí,Insatisfecho,Insatisfecho
331,11/04/2023,Estética,11,139,5486,MVZ. Eddie Hernández Vidal,1,2,4,1,Pésima,No,Algo satisfecho,Algo satisfecho
332,13/02/2023,Servicio a domicilio,37,35,2056,MVZ. Eddie Hernández Vidal,4,4,3,5,Regular,Sí,Muy Satisfecho,Muy Satisfecho
333,20/09/2023,Consulta general,22,129,5279,MVZ. Eddie Hernández Vidal,1,2,2,1,Mala,Sí,Muy Satisfecho,Muy Satisfecho
334,17/01/2023,Servicio a domicilio,40,54,2595,MVZ. Eddie Hernández Vidal,5,1,1,2,Buena,Sí,Algo satisfecho,Algo satisfecho
335,23/12/2023,Hospitalización,13,67,4125,MVZ. Eddie Hernández Vidal,4,3,1,4,Pésima,Sí,Algo satisfecho,Algo satisfecho
336,22/05/2023,Desparasitación,20,81,4226,MVZ. Eddie Hernández Vidal,2,2,2,2,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
337,21/03/2023,Estética,12,109,3193,MVZ. Eddie Hernández Vidal,2,3,3,4,Buena,Sí,Algo satisfecho,Algo satisfecho
338,28/03/2023,Cirugías,18,48,1554,MVZ. Eddie Hernández Vidal,2,1,3,3,Mala,Sí,Satisfecho,Satisfecho
339,13/09/2023,Desparasitación,13,108,287,MVZ. Eddie Hernández Vidal,4,2,4,2,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
340,19/08/2023,Consulta general,23,22,5356,MVZ. Eddie Hernández Vidal,1,3,2,5,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
341,05/06/2023,Servicio a domicilio,38,75,4799,MVZ. Eddie Hernández Vidal,3,5,2,2,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
342,27/03/2023,Servicio a domicilio,26,66,5833,MVZ. Eddie Hernández Vidal,4,5,1,5,Mala,No,Muy Satisfecho,Muy Satisfecho
343,03/10/2023,Servicio a domicilio,36,97,171,MVZ. Eddie Hernández Vidal,4,4,5,1,Pésima,No,Satisfecho,Satisfecho
344,08/12/2023,Hospitalización,26,146,4193,MVZ. Eddie Hernández Vidal,3,1,2,3,Regular,Sí,Insatisfecho,Insatisfecho
345,02/11/2023,Desparasitación,22,70,3589,MVZ. Eddie Hernández Vidal,3,5,4,1,Regular,No,Satisfecho,Satisfecho
346,31/08/2023,Ultrasonido,7,139,4354,MVZ. Eddie Hernández Vidal,3,2,3,4,Buena,Sí,Algo satisfecho,Algo satisfecho
347,10/08/2023,Desparasitación,35,99,4952,MVZ. Eddie Hernández Vidal,4,3,1,3,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
348,02/08/2023,Consulta general,10,50,3666,MVZ. Eddie Hernández Vidal,4,4,2,4,Pésima,Sí,Algo satisfecho,Algo satisfecho
349,14/10/2023,Servicio a domicilio,30,36,679,MVZ. Eddie Hernández Vidal,1,1,3,1,Pésima,No,Algo satisfecho,Algo satisfecho
350,27/07/2023,Cirugías,25,81,2447,MVZ. Eddie Hernández Vidal,2,4,4,5,Regular,No,Satisfecho,Satisfecho
351,20/11/2023,Urgencias,16,53,4917,MVZ. Eddie Hernández Vidal,3,2,4,5,Pésima,Sí,Insatisfecho,Insatisfecho
352,28/09/2023,Urgencias,6,68,4076,MVZ. Eddie Hernández Vidal,1,4,3,3,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
353,28/12/2023,Cirugías,8,61,4986,MVZ. Eddie Hernández Vidal,1,4,1,1,Mala,Sí,Algo satisfecho,Algo satisfecho
354,27/02/2023,Estética,28,32,2871,MVZ. Eddie Hernández Vidal,2,1,5,4,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
355,07/03/2023,Estética,23,18,1161,MVZ. Eddie Hernández Vidal,3,4,1,4,Mala,Sí,Satisfecho,Satisfecho
356,24/07/2023,Desparasitación,33,15,2496,MVZ. Eddie Hernández Vidal,4,5,1,5,Buena,Sí,Algo satisfecho,Algo satisfecho
357,25/02/2023,Urgencias,22,98,1225,MVZ. Eddie Hernández Vidal,5,5,2,2,Regular,No,Insatisfecho,Insatisfecho
358,02/10/2023,Desparasitación,38,75,840,MVZ. Eddie Hernández Vidal,1,5,1,1,Regular,Sí,Satisfecho,Satisfecho
359,11/06/2023,Desparasitación,16,141,5942,MVZ. Eddie Hernández Vidal,1,2,4,5,Regular,Sí,Insatisfecho,Insatisfecho
360,24/10/2023,Hospitalización,23,16,1579,MVZ. Eddie Hernández Vidal,3,2,5,3,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
361,18/03/2023,Ultrasonido,22,104,1764,MVZ. Eddie Hernández Vidal,4,5,3,5,Pésima,No,Algo satisfecho,Algo satisfecho
362,04/09/2023,Consulta general,9,109,730,MVZ. Eddie Hernández Vidal,1,2,1,1,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
363,18/03/2023,Urgencias,38,60,1693,MVZ. Eddie Hernández Vidal,3,4,1,3,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
364,09/12/2023,Vacunación,16,73,5722,MVZ. Eddie Hernández Vidal,2,3,3,4,Pésima,Sí,Insatisfecho,Insatisfecho
365,15/01/2023,Desparasitación,27,70,2827,MVZ. Eddie Hernández Vidal,5,3,1,5,Regular,No,Insatisfecho,Insatisfecho
366,26/06/2023,Estética,30,70,266,MVZ. Eddie Hernández Vidal,5,4,5,3,Mala,No,Insatisfecho,Insatisfecho
367,12/11/2023,Desparasitación,36,32,1786,MVZ. Eddie Hernández Vidal,4,5,5,1,Regular,Sí,Algo satisfecho,Algo satisfecho
368,13/12/2023,Hospitalización,19,84,1700,MVZ. Eddie Hernández Vidal,5,4,2,1,Regular,No,Satisfecho,Satisfecho
369,14/04/2023,Urgencias,9,94,2243,MVZ. Eddie Hernández Vidal,5,5,3,2,Mala,Sí,Insatisfecho,Insatisfecho
370,13/03/2023,Desparasitación,18,142,2092,MVZ. Eddie Hernández Vidal,2,4,2,4,Buena,Sí,Muy Satisfecho,Muy Satisfecho
371,28/08/2023,Consulta general,37,93,5484,MVZ. Eddie Hernández Vidal,4,1,3,5,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
372,30/05/2023,Hospitalización,28,77,2804,MVZ. Eddie Hernández Vidal,2,1,5,4,Mala,Sí,Insatisfecho,Insatisfecho
